"";"X";"V1"
"1231";1231;1
"1232";1232;8
"1233";1233;1
"1234";1234;0
"1235";1235;5
"1236";1236;6
"1237";1237;6
"1238";1238;8
"1239";1239;7
"1240";1240;1
"1241";1241;10
"1242";1242;6
"1243";1243;10
"1244";1244;0
"1245";1245;1
"1246";1246;0
"1247";1247;10
"1248";1248;7
"1249";1249;2
"1250";1250;10
"1251";1251;8
"1252";1252;8
"1253";1253;4
"1254";1254;10
"1255";1255;3
"1256";1256;2
"1257";1257;10
"1258";1258;6
"1259";1259;0
"1260";1260;9
"1261";1261;0
"1262";1262;6
"1263";1263;7
"1264";1264;9
"1265";1265;6
"1266";1266;0
"1267";1267;7
"1268";1268;1
"1269";1269;0
"1270";1270;7
"1271";1271;8
"1272";1272;6
"1273";1273;10
"1274";1274;1
"1275";1275;6
"1276";1276;0
"1277";1277;0
"1278";1278;10
"1279";1279;10
"1280";1280;9
"1281";1281;8
"1282";1282;10
"1283";1283;0
"1284";1284;0
"1285";1285;10
"1286";1286;8
"1287";1287;10
"1288";1288;10
"1289";1289;10
"1290";1290;6
"1291";1291;3
"1292";1292;10
"1293";1293;0
"1294";1294;7
"1295";1295;6
"1296";1296;5
"1297";1297;8
"1298";1298;5
"1299";1299;10
"1300";1300;8
"1301";1301;10
"1302";1302;7
"1303";1303;10
"1304";1304;0
"1305";1305;10
"1306";1306;2
"1307";1307;6
"1308";1308;2
"1309";1309;10
"1310";1310;2
"1311";1311;0
"1312";1312;8
"1313";1313;0
"1314";1314;5
"1315";1315;4
"1316";1316;8
"1317";1317;7
"1318";1318;0
"1319";1319;0
"1320";1320;0
"1321";1321;9
"1322";1322;3
"1323";1323;9
"1324";1324;1
"1325";1325;1
"1326";1326;6
"1327";1327;10
"1328";1328;0
"1329";1329;7
"1330";1330;1
"1331";1331;10
"1332";1332;7
"1333";1333;8
"1334";1334;10
"1335";1335;1
"1336";1336;1
"1337";1337;6
"1338";1338;3
"1339";1339;6
"1340";1340;2
"1341";1341;10
"1342";1342;8
"1343";1343;5
"1344";1344;6
"1345";1345;2
"1346";1346;1
"1347";1347;8
"1348";1348;1
"1349";1349;0
"1350";1350;6
"1351";1351;8
"1352";1352;1
"1353";1353;9
"1354";1354;1
"1355";1355;10
"1356";1356;6
"1357";1357;5
"1358";1358;8
"1359";1359;5
"1360";1360;4
"1361";1361;4
"1362";1362;0
"1363";1363;5
"1364";1364;10
"1365";1365;5
"1366";1366;0
"1367";1367;6
"1368";1368;8
"1369";1369;0
"1370";1370;0
"1371";1371;8
"1372";1372;10
"1373";1373;1
"1374";1374;0
"1375";1375;8
"1376";1376;7
"1377";1377;7
"1378";1378;2
"1379";1379;5
"1380";1380;10
"1381";1381;0
"1382";1382;8
"1383";1383;5
"1384";1384;7
"1385";1385;6
"1386";1386;9
"1387";1387;3
"1388";1388;10
"1389";1389;10
"1390";1390;7
"1391";1391;1
"1392";1392;0
"1393";1393;6
"1394";1394;1
"1395";1395;8
"1396";1396;8
"1397";1397;3
"1398";1398;8
"1399";1399;2
"1400";1400;9
"1401";1401;9
"1402";1402;0
"1403";1403;0
"1404";1404;0
"1405";1405;8
"1406";1406;5
"1407";1407;5
"1408";1408;2
"1409";1409;8
"1410";1410;2
"1411";1411;0
"1412";1412;7
"1413";1413;6
"1414";1414;6
"1415";1415;10
"1416";1416;6
"1417";1417;1
"1418";1418;6
"1419";1419;0
"1420";1420;1
"1421";1421;8
"1422";1422;8
"1423";1423;6
"1424";1424;0
"1425";1425;2
"1426";1426;10
"1427";1427;1
"1428";1428;6
"1429";1429;7
"1430";1430;0
"1431";1431;10
"1432";1432;10
"1433";1433;0
"1434";1434;0
"1435";1435;1
"1436";1436;7
"1437";1437;7
"1438";1438;0
"1439";1439;6
"1440";1440;10
"1441";1441;0
"1442";1442;0
"1443";1443;3
"1444";1444;7
"1445";1445;0
"1446";1446;3
"1447";1447;8
"1448";1448;8
"1449";1449;8
"1450";1450;7
"1451";1451;0
"1452";1452;8
"1453";1453;4
"1454";1454;3
"1455";1455;1
"1456";1456;0
"1457";1457;10
"1458";1458;5
"1459";1459;1
"1460";1460;10
"1461";1461;3
"1462";1462;5
"1463";1463;6
"1464";1464;8
"1465";1465;2
"1466";1466;8
"1467";1467;10
"1468";1468;7
"1469";1469;0
"1470";1470;3
"1471";1471;0
"1472";1472;4
"1473";1473;8
"1474";1474;2
"1475";1475;0
"1476";1476;10
"1477";1477;8
"1478";1478;0
"1479";1479;10
