"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"mass";"chi.distance";"inertie"
"photograph";0,018125355191312;-1,15422645484265;0,389102671396486;0,234481417532853;-0,0661869788052718;-0,484870881454535;0,520024420512684;0,317708953688734;-0,959784823065466;0,0103430334815228;-0,658646561222656;0,22203713612922;0,133804227654513;-0,0377688674565616;-0,276686206044865;0,296746184325827;0,181297100702184;-0,547690594487321;0,000167512636461061;0,583855258107565;0,0600412947347678;0,0205182453523972;0,00146401370922849;0,0655072870054314;0,0644800052665732;0,022218079098501;0,181748304089074;4,35621752428158e-07;0,00176651998124885;0,000200754334475286;7,29043374989608e-05;5,80873576345801e-06;0,000311737259576877;0,000358578283029533;0,000133842923589146;0,00122147409911266;0,00132597857218627;1,20098398889286;0,00191254182345523
"flat";0,215331163305657;-0,462541905627653;1,17967335132243;0,200754304407877;0,765482550243929;-1,82122068183697;1,42700902420551;-0,310623585099407;-2,12523372187983;0,0615369741439687;-0,132184440236863;0,337125046854517;0,0573712241646233;0,218758303159096;-0,520465353403487;0,407808215390984;-0,0887694806052573;-0,607345683669435;0,00738300775202675;0,0292799511057658;0,172341627798631;0,00469675728363453;0,0611527015306738;0,288607479584922;0,151626829813225;0,00663225910576408;0,278279386025358;2,95115157890534e-05;0,000136169522305077;0,000885729849890927;2,56511874859175e-05;0,000372948043743258;0,00211107124553988;0,00129607812994419;6,14110607531611e-05;0,00287469080679867;0,000636469714649411;2,14913997873248;0,00293972800351305
"anamorphic";-0,135648044590037;-2,30558699984494;-0,703706407635794;-3,06175251519987;-1,14296529473307;1,0435666013968;0,122366132156262;0,458003582248582;-0,535301112084604;-0,031874992610805;-0,541773888490119;-0,165359085059856;-0,719459975210563;-0,268577482514619;0,245220473387118;0,0287539681834831;0,107623083281571;-0,125786693378591;0,00136367277359624;0,33860607776832;0,028543893164204;0,508477916120856;0,0634562915324813;0,0441048471220983;0,000518929816001393;0,00671110327135994;0,00821726843108088;2,53744665338188e-05;0,00733048778827855;0,000682893307088126;0,0129273650192347;0,00180150691042062;0,00150179338815756;2,06486807982909e-05;0,000289272797027998;0,000395153776152241;0,00137901771507372;3,15016231257958;0,0136847134552623
"alexander";4,67511032646336;0,77772631871001;-1,64390242105551;0,136384759380412;-0,00033110658034585;0,483211391392923;-0,0999617105009891;-0,186730412234023;0,0562278483888459;0,926463164172964;0,154121450784615;-0,325770929935427;0,027027267143903;-6,56151467419515e-05;0,0957576449266318;-0,0198093384198158;-0,0370042280256786;0,0111426312312025;0,887020499365406;0,0210985274778904;0,0853000135798736;0,000552497664857467;2,91615805219082e-09;0,00517829920082525;0,000189635810020465;0,000610876077679545;4,96479072890936e-05;0,0289814582642998;0,000802029047966246;0,00358334460850772;2,46642656614683e-05;1,45369109404269e-10;0,000309607044621678;1,32496334548154e-05;4,62345481768963e-05;4,1921753135131e-06;0,00132597857218627;4,2569594611595;0,0240289910018502
"resolution";0,0162906722572539;-0,836726855215431;0,465349814930836;0,033056781610068;0,677835891114509;-1,26622710199033;1,2770934552105;-1,22678048141007;0,479201315221563;0,0064665868850293;-0,332138957978153;0,184720738509893;0,0131218986574209;0,269067145570463;-0,502629200434214;0,506942602368276;-0,486970853419746;0,190219095404165;7,69282365200023e-05;0,174431054267351;0,0488218190593273;0,000231834324305305;0,0872935975210996;0,253976689244372;0,221083426634165;0,188327853704706;0,025756797008154;3,51896152796835e-07;0,000928333285030636;0,000287141256836962;1,44896415935044e-06;0,000609236097489923;0,00212598264799888;0,00216262821329888;0,00199558495487526;0,000304489631523916;0,00132597857218627;1,59283429061462;0,00336416818361857
"modern";0,367400832713901;-0,244033295122732;2,08791750683506;-0,343835088368789;-0,142114763075286;-2,00264122468052;-5,25172235048292;-1,06905198971348;-0,609526290179194;0,0597594033637238;-0,0396931166695915;0,339609204365355;-0,0559263287038669;-0,0231156075173335;-0,325738632257533;-0,854216339082667;-0,173886130301256;-0,0991422016290776;0,00695689883257857;0,00263804505733132;0,174746782697767;0,00445948429423027;0,000682243351707085;0,112954777153261;0,664724973245478;0,025427645344171;0,00740915002347263;0,000128869242273238;5,68548045142807e-05;0,00416193864836481;0,000112867626173985;1,92817919757613e-05;0,0038289113050927;0,0263313131239054;0,0010911052731933;0,000354694036891535;0,000954704571974117;3,77751998803589;0,0136233070266358
"minimalist";0,318342201397154;-0,240149931630924;2,0483177814179;0,398024234267435;-0,470785106727588;-0,29307237160074;0,750779342770551;-0,0542506984439556;-0,0134239390658827;0,137153212399809;-0,103465184434294;0,882488600330535;0,171483083622481;-0,202831071263218;-0,126266065429776;0,323462607886958;-0,023373142278548;-0,00578351333208305;0,0254168973542692;0,012432190742977;0,818419326912667;0,0290805067673267;0,0364338479805012;0,0117719049301219;0,0661091843503177;0,000318652881568032;1,74880802484398e-05;0,000134376998502156;7,64718225076077e-05;0,00556328330019194;0,000210065889286329;0,000293888056535094;0,000113890175819033;0,000747413839942427;3,90253829645832e-06;2,38944176361159e-07;0,00132597857218627;1,71240870267635;0,00388822473348058
"suit";0,0205426471829536;-0,925367483775654;0,0737631559407354;0,854164787235495;0,838814843783287;-2,01042272402781;-0,536347428363714;4,38429335555669;1,43644340682217;0,00388843288922169;-0,175158991267464;0,0139623233081056;0,161681326750217;0,15877579931572;-0,380544618798463;-0,101522990777427;0,829884791765751;0,271898443119243;3,20293617545922e-05;0,0558614963968038;0,000321189656615269;0,0405291627618948;0,0350020266158169;0,16763825172404;0,0102101222016796;0,629807399186885;0,0605983220945083;1,56677759254439e-07;0,000317923775337064;2,02010301370323e-06;0,000270880576337722;0,000261232226321113;0,00150061507929414;0,000106803858459032;0,00713663931224408;0,000766075507956947;0,000371274000212157;3,1128396064359;0,00359755982326148
"single";-0,329438707244463;0,172098969968424;-0,17157335436126;-0,473563864052243;-0,0356113441863776;-0,371700894361261;0,516529670375311;-0,364242638757295;-0,63308828126711;-0,285492830859695;0,149141618892595;-0,148686118417595;-0,410392237366342;-0,0308609256863782;-0,322117402207783;0,447626567782287;-0,315654049666542;-0,548636701239009;0,147764839148307;0,0346598774433221;0,0311722852081063;0,223474410870985;0,00113168118433035;0,102794990638456;0,169869522647319;0,0779787914811712;0,211153601378;0,000120882947833296;3,29892417920889e-05;3,27880415011278e-05;0,000249788766312608;1,41251323485592e-06;0,000153887379455192;0,000297170940274667;0,000147773772020071;0,000446420717589509;0,00111382200063647;0,734959742177274;0,000601648577227484
"professional";-0,0898442791555059;-0,686346677701139;0,100925985070915;-1,02453227281431;0,127783237219285;-0,73979032869502;0,783270118421217;-0,0404035051306118;-0,958596874338888;-0,0471127725488262;-0,359908223652265;0,0529238257973255;-0,537246849679628;0,0670073002672197;-0,387933141845392;0,410733185021158;-0,0211868932032852;-0,502671477040574;0,00376830845169058;0,189017182047478;0,00369844089739601;0,358645766266964;0,00499618908085176;0,139619400888132;0,133934286723957;0,000328985495800296;0,16599144014773;8,13450172072116e-06;0,000474719607395589;1,02649323638569e-05;0,00105779469516936;1,64549993937924e-05;0,000551527786049806;0,000618262941010935;1,64508440171572e-06;0,000926023728776569;0,00100774371486157;1,25513859751599;0,00158757213750471
"perfect";-0,186466349720881;-1,30186380089289;-0,176015628658099;1,59582830203085;0,0958212224306537;-0,220846921455776;0,392688983127744;-0,703020315478594;0,825061051991402;-0,0781406116768827;-0,545559206119697;-0,0737611312101245;0,668748006482842;0,0401548533747021;-0,0925481383388621;0,164560294049338;-0,294607780733644;0,345750186936602;0,00877793427215722;0,367765608976255;0,00608332403534178;0,470557334526658;0,00151928869628206;0,00672878992433818;0,0182050504035456;0,0538642000650239;0,0664984691003975;4,24155664739201e-05;0,00206754721490036;3,77943425922261e-05;0,00310668098546417;1,12007665941663e-05;5,94986391470961e-05;0,000188114281415495;0,00060292054584912;0,000830417524599694;0,00121990028641137;1,7067848744316;0,00355370934414636
"pattern";0,559980224657159;0,467984853769991;3,62190416757919;0,219235537401435;-1,98655379716548;1,2943324723945;0,16030137241031;0,479640136272058;1,02875154295076;0,123274855925996;0,103022862029395;0,797331217739784;0,0482628280374842;-0,437322823827837;0,284936221011123;0,0352889757860984;0,105588672763334;0,226470851392198;0,0212411524593334;0,0127510196650447;0,691120391669074;0,00238288693752867;0,175209989065962;0,0620136470372901;0,000813973453041127;0,00672723824416806;0,0277397014685562;0,000332638009978871;0,000232321866296934;0,0139155508636125;5,09857015590282e-05;0,00418626921505524;0,00177712586092591;2,72584385240573e-05;0,000244038040015995;0,0011226580429867;0,00106078285774902;3,29502057683704;0,0115170898501957
"masterpiece";-0,120144827204829;-1,02054975112047;-0,0390963270749634;-1,39861339870612;0,122230741854793;-0,43287401899034;0,801683457731281;-0,88487223198147;2,49388518979813;-0,036455956995109;-0,309668911294765;-0,0118631326181165;-0,424386060575768;0,0370888932316804;-0,13134844826659;0,243257561217477;-0,268499816311576;0,756728136743002;0,00262459003198742;0,162767730644519;0,000216157516075331;0,26031280050965;0,0017804825527267;0,0186181808854205;0,0546462330640598;0,0614590060337332;0,437574818761828;1,22497333226504e-05;0,000883862772472302;1,29714461928717e-06;0,00166001437491486;1,26787773453891e-05;0,000159015522492288;0,000545409030571747;0,000664473420542585;0,00527800007628682;0,000848626286199215;2,01117016714623;0,00343252821998006
"gta";-0,134713944664362;-2,07828765034055;-0,485553419120285;-0,826507534347399;-0,674134180040174;0,566301850579399;0,207122521297062;0,0627587482409568;-0,639928259898711;-0,0528887914161672;-0,815937223986105;-0,190628621032824;-0,324487451517365;-0,264665563193814;0,222330513210832;0,0813164506002984;0,0246391296277868;-0,251236294382279;0,00358139243857016;0,732633452856463;0,0361866134195255;0,0986663981443381;0,0587820877591236;0,0345848304932837;0,00395899103935286;0,000335543190109556;0,0312706906592307;1,82883786386774e-05;0,00435272682685917;0,00023758779747367;0,000688404549821117;0,000457976077292369;0,000323181178180937;4,32319421735751e-05;3,96916034447142e-06;0,000412679292379487;0,00100774371486157;1,93046119320723;0,00375553876901997
"earth";0,0164273796155276;-0,998568229109034;0,305034846293136;-1,30645698436725;0,0773996572184945;-1,244477593286;-1,748674857513;-0,272953665352136;-1,09013921900101;0,00557813939169148;-0,339077375969302;0,103578716251128;-0,443625175689064;0,0262821026200553;-0,42257923342956;-0,593786247974306;-0,0926851164605792;-0,370171546665264;5,45046559235278e-05;0,173101618982363;0,0146164877547675;0,252310939408231;0,000793050049870346;0,170936207023958;0,288813980524676;0,00649602899780504;0,0928771826024031;1,57443874581477e-07;0,000581761089956798;5,42860311861594e-05;0,000995816716453883;3,49516157382757e-06;0,00090357320897953;0,00178405120029061;4,34677382900617e-05;0,000693350943292954;0,00058343057176196;1,90820913553256;0,00212442363181442
"burn";-0,532838857746001;0,888170250423114;-0,439101626383706;-0,00760254688667523;-0,167496764739812;-0,108013679070868;0,147711775946661;-0,203961931860001;-0,186752350472921;-0,449745217905413;0,749664400421907;-0,370625853895025;-0,00641696651150351;-0,141376455303994;-0,0911694688258823;0,124676839713507;-0,172155056177439;-0,157629225678263;0,24094299740467;0,575391711243752;0,127262287316161;3,58995976101369e-05;0,0156048961781818;0,00541056891763927;0,00865876266073721;0,015240311473287;0,0114525652079555;0,000361409460049725;0,00100415367824758;0,000245435754695427;7,35742685869462e-08;3,57125272493528e-05;1,48513268693214e-05;2,77739710448497e-05;5,29548780923694e-05;4,43955961478657e-05;0,00127293942929882;0,93092182635772;0,00110314897225738
"brexit";-0,62538184460942;1,07051978918166;-0,628003766749699;0,025628408759167;-0,351310200558127;0,161175514014151;-0,0868244709550403;-0,00761610722585248;-0,202528067004961;-0,428487366472248;0,733478608592091;-0,430283805755971;0,0175595909455097;-0,240704113733911;0,110431206366194;-0,0594887575095923;-0,00521826106099056;-0,138764370625228;0,217540432781069;0,547882558429892;0,170616507960458;0,000267387788258063;0,0449941939724114;0,00789606039881529;0,00196081583747505;1,39279958045568e-05;0,00882811483581228;6,22312164368963e-05;0,000182350581154588;6,27541207783724e-05;1,04510767295048e-07;1,9638091176863e-05;4,13348037303368e-06;1,19950494695385e-06;9,22962065487679e-09;6,52661789404359e-06;0,000159117428662353;1,14987267485165;0,000210386204790043
"texture";-0,043958948019207;-0,868337215440637;0,225343655340418;-1,10580340588306;0,342429921285868;-0,846953989398596;1,08100986389723;-0,960970731231493;0,989196477953717;-0,0180446741351223;-0,356443063313971;0,0925011405472778;-0,453920373798522;0,140563790130265;-0,347665479607517;0,443742892171929;-0,394468122642196;0,406054487302253;0,000572210369500616;0,191905135402508;0,0116949646533012;0,265012173132733;0,0227577886817174;0,11607632830077;0,161816767168471;0,11804688750297;0,112117744788028;1,74236845689195e-06;0,000679864317133043;4,57863567962807e-05;0,00110255754385615;0,000105727711194514;0,000646792618154734;0,00105367028425442;0,000832656236704202;0,000882288343265761;0,000901665429086666;1,57595534515359;0,00223940804331223
"press";-0,222601793503096;-2,13945876186577;-0,580108685104368;2,58290376301259;-0,374723001469879;0,458808809058093;-0,277290451365772;0,277923129621322;-0,0100012550500613;-0,0638882469653617;-0,614039391144376;-0,166495185674161;0,741311158828625;-0,107548080744355;0,131681286308141;-0,0795842682091719;0,0797658512234148;-0,00287042904078398;0,00526883318759375;0,418324784311156;0,0278306255146188;0,519185333326276;0,00978595785347079;0,0122316067523442;0,00382322647353944;0,00354551716042483;4,11542057635256e-06;5,25634438005675e-05;0,00485550418343503;0,00035698110378012;0,00707689811072938;0,000148952294293619;0,000223300650545566;8,15635880117043e-05;8,1936210860836e-05;1,06104914157607e-07;0,00106078285774902;2,62994044076721;0,00733699662881389
"picture";-0,0458972222448866;-0,360911507910007;0,633093960174877;0,476217847109635;-0,269607275850357;-0,433794684877109;-0,506422306876337;0,523888388297423;-0,410550123193184;-0,0349933032888256;-0,275168849856254;0,48268822981311;0,363081570961861;-0,205555994704161;-0,330736986478009;-0,386110280970756;0,399426901335587;-0,313014693994132;0,00201413690903773;0,107044971006267;0,29805720575909;0,158699790245071;0,0455517332005717;0,09832127918976;0,114668703579153;0,113283538601839;0,0623586415092082;2,12286757113258e-06;0,000131265790511066;0,000403911704985057;0,000228539584184204;7,3250958981519e-05;0,000189635024075792;0,000258449533528008;0,000276584375966085;0,000169856617663352;0,00100774371486157;0,877033913100346;0,000775144861028641
"person";0,215879920973906;-0,256448965591202;0,250973033184808;-0,453344089408987;0,678629077576323;-1,14955881671069;1,13636501884754;-1,30243030646549;2,08767010103294;0,070007843211887;-0,0831640056841117;0,0813882119205402;-0,147015256394393;0,220073075104254;-0,372791193548992;0,368512568061241;-0,422365990677139;0,67701192612964;0,010715736755633;0,012997147989626;0,0112641585796859;0,0345861551841116;0,0694045543345539;0,166043856853024;0,138846939831734;0,168375771925576;0,387765678546057;3,95494984870689e-05;5,58108173992131e-05;5,34528171303554e-05;0,000174410407045349;0,00039082416457587;0,00112144730928379;0,00109585272605103;0,00143954573306443;0,00369862433499258;0,000848626286199215;1,78844550302934;0,00271436284485487
"line";0,0814548602492403;-0,257510179143287;0,870264229576766;-0,131467137588451;2,0328923018871;-1,13318956439409;0,674862203861796;1,06550486050146;-1,17114916292046;0,0268160032930057;-0,0847757124714146;0,286502344669276;-0,0432806978454893;0,66925468283814;-0,373060797077175;0,222173447056547;0,350778109010224;-0,385557592430696;0,0012496231236403;0,010734516170633;0,110941597487619;0,00238247469387944;0,510151650444242;0,132163966432205;0,0401123700909134;0,0923058010073155;0,0999580005495507;8,09390940591574e-06;8,08934085252666e-05;0,000923903472656166;2,10842786735502e-05;0,0050414222740348;0,00156649663432631;0,000555590159468952;0,00138495353655994;0,00167320347521023;0,00121990028641137;1,97606831712068;0,00476352274638524
"installin";-0,625381844609421;1,07051978918166;-0,6280037667497;0,0256284087591675;-0,351310200558127;0,161175514014151;-0,0868244709550402;-0,00761610722585286;-0,202528067004961;-0,428487366472248;0,733478608592091;-0,430283805755971;0,0175595909455101;-0,240704113733911;0,110431206366194;-0,0594887575095923;-0,00521826106099081;-0,138764370625228;0,217540432781069;0,547882558429892;0,170616507960458;0,000267387788258074;0,0449941939724114;0,00789606039881529;0,00196081583747504;1,39279958045581e-05;0,00882811483581228;0,000477105992682872;0,00139802112218518;0,000481114925967522;8,01249215928735e-07;0,000150558699022616;3,16900161932582e-05;9,19620459331283e-06;7,07604250207291e-08;5,00374038543342e-05;0,00121990028641137;1,14987267485165;0,00161296090339033
"future";0,67137970369674;0,493867173383513;4,08443566547567;0,279082269299276;-2,28466608392653;1,54285579313079;0,0978502023998941;0,673964316286825;0,769193769233202;0,131388927914065;0,0966497469100128;0,799323572437364;0,0546163668057787;-0,447108880050865;0,301936694644292;0,0191492729355779;0,131894736289585;0,15053112886978;0,0239201677412863;0,0111249162574636;0,688555617958703;0,0030251097185196;0,181551056331323;0,0690305541451877;0,000237604316457724;0,0104057811675963;0,0121491923634603;0,000549870916003301;0,000297539517012511;0,0203511264572198;9,50142675218192e-05;0,00636751244542359;0,00290385551941955;1,16801330499154e-05;0,000554112744852194;0,000721765050197579;0,00121990028641137;3,7227217469195;0,0169061798936411
"empire";0,253988435524785;-0,623146982724933;1,45544969588032;-0,885861063773844;0,464997290907508;-3,79752561884851;-11,6311360099836;-3,64467013679156;-0,73133493142805;0,0196486199662143;-0,0482068335960145;0,112594015925202;-0,0685304720626153;0,03597232698994;-0,293777697171713;-0,899788097687689;-0,281952752187568;-0,0565762850814716;0,00080792563728574;0,00417996958716193;0,0206340749931234;0,00719322368113419;0,00177488351246245;0,0986978772588589;0,79230215403749;0,071817955570884;0,00259193572159806;5,47449881237533e-05;0,000329531907991249;0,00179767376025299;0,000665959329000129;0,00018349208066305;0,0122382100993409;0,114804985579919;0,011272829452441;0,000453888432737346;0,000848626286199215;7,66306883826086;0,0498335623379015
"city";0,31079925152912;0,407941355403957;1,39421384373398;0,078533654776651;-0,251851028604232;0,084215234343449;0,0246220084936795;1,22942407213809;0,247586266218553;0,158255763782187;0,207719518178263;0,709919266633581;0,0399885246123928;-0,128239938465095;0,0428815261540926;0,0125372720199541;0,626010019622552;0,126068365575603;0,0389825854312793;0,0577237856421585;0,610121871821684;0,00182167611264951;0,0167773619866071;0,0015640654323429;0,000114409142110187;0,263322041432778;0,00957220299838803;0,000107590944615057;0,0001853579685173;0,00216508311675235;6,86953609759956e-06;7,06485495273789e-05;7,89945473671172e-06;6,75247127798838e-07;0,00168352363064626;6,82761293954028e-05;0,00111382200063647;1,34995447613174;0,00202980369365603
"show";1,2002418937887;0,12434351279058;0,985491126149297;-0,24566286522624;-0,707086902458397;0,257914066025297;0,0118760913450679;0,973520081416849;0,875021976219115;0,549690029261576;0,056947178346346;0,451337891781171;-0,112509343552766;-0,323833572310933;0,118120181635134;0,00543904443993087;0,445855360332032;0,400744931668821;0,433529802812902;0,00399922911287765;0,227318055819839;0,0132925791683501;0,0986171589868873;0,010939420978995;1,98486749006349e-05;0,123124449530887;0,0891594549143612;0,000687664444279692;7,38049127813249e-06;0,000463601083985949;2,88083266235544e-05;0,000238662723488591;3,17533143674187e-05;6,73265042286818e-08;0,000452406499432312;0,000365491202386637;0,000477352285987058;1,56326923481789;0,00116655862441673
"raise";-0,576474285385225;0,937037638326238;-0,535762443165209;-0,0212177961855632;-0,228633540996472;0,0209468020705442;0,0361639930145707;-0,183054485860116;0,342319712157983;-0,441802372249608;0,71813342241807;-0,410601347455527;-0,0162610422118418;-0,175221763309996;0,016053355857192;0,0277156124894259;-0,140290570029308;0,262349361859457;0,236443826886758;0,536946229958397;0,158839947607639;0,000234432318147826;0,0243766202682683;0,000170595056717597;0,00043513490140325;0,0102920510198667;0,0322611619827989;0,000387774331050649;0,00102455021661612;0,000334937450999247;5,25314906618551e-07;6,09956780263538e-05;5,1198193346856e-07;1,5260611327397e-06;3,91002856400364e-05;0,000136736038893728;0,00116686114352392;1,01669439269876;0,00120614642724049
"pustoviyt";4,67511032646336;0,77772631871001;-1,64390242105551;0,136384759380412;-0,00033110658034582;0,483211391392923;-0,0999617105009891;-0,186730412234023;0,056227848388846;0,926463164172964;0,154121450784615;-0,325770929935427;0,027027267143903;-6,56151467419455e-05;0,0957576449266318;-0,0198093384198158;-0,0370042280256785;0,0111426312312025;0,887020499365406;0,0210985274778904;0,0853000135798734;0,000552497664857466;2,91615805219028e-09;0,00517829920082525;0,000189635810020465;0,000610876077679545;4,96479072890938e-05;0,0255036832725838;0,000705785562210296;0,00315334325548679;2,17045537820921e-05;1,27924816275733e-10;0,000272454199267077;1,16596774402375e-05;4,06864023956687e-05;3,68911427589154e-06;0,00116686114352392;4,2569594611595;0,0211455120816282
"hyperrealistic";-0,32894514253197;0,305328683042956;-0,134365347929815;-0,275895590864747;0,185518613294757;-0,774378962185092;-0,323975108136471;0,0605318501464682;1,10453755393611;-0,218892909475212;0,203177597526043;-0,0894119357246559;-0,183591671641412;0,123451310797056;-0,515301921664994;-0,215585655017375;0,0402802506596983;0,735002307511533;0,09566550467573;0,0708422336586809;0,0124145240878416;0,0492545965854319;0,0199438452959584;0,289719940447263;0,0433945074569111;0,00139845786566053;0,417366389926523;0,000126260101278154;0,000108781335692819;2,10665656059512e-05;8,88195764977918e-05;4,01600418655888e-05;0,0006997231937863;0,000122473594739834;4,27550161278236e-06;0,00142357433845409;0,00116686114352392;0,912053412914354;0,000970643439916827
"head";-0,266924168244232;-0,442871177732336;0,381491014289338;0,631531876055938;2,74126163858531;2,29324161546369;-0,423808564343154;0,0530107847145014;-0,531030788307766;-0,0712123437640386;-0,118153012367929;0,101777480215305;0,168485549103572;0,731337545933619;0,611810879953651;-0,113067323100296;0,0141426767352008;-0,141672997597055;0,00824796503117435;0,0195152659629285;0,0131034827844231;0,0337917280753109;0,570160987783334;0,33268523547342;0,00972329667166712;0,000140434094655357;0,0126316041230846;4,15685598558197e-05;0,000114431085219385;8,49097981234002e-05;0,000232691079623531;0,00438419799952126;0,0030682363517471;0,000104792123226724;1,63952350994587e-06;0,000164523744533703;0,00058343057176196;2,52051317129492;0,00370652663166347
"havrylo";4,67511032646336;0,77772631871001;-1,64390242105551;0,136384759380412;-0,00033110658034582;0,483211391392923;-0,0999617105009891;-0,186730412234023;0,056227848388846;0,926463164172964;0,154121450784615;-0,325770929935427;0,027027267143903;-6,56151467419455e-05;0,0957576449266318;-0,0198093384198158;-0,0370042280256785;0,0111426312312025;0,887020499365406;0,0210985274778904;0,0853000135798734;0,000552497664857466;2,91615805219028e-09;0,00517829920082525;0,000189635810020465;0,000610876077679545;4,96479072890938e-05;0,0255036832725838;0,000705785562210296;0,00315334325548679;2,17045537820921e-05;1,27924816275733e-10;0,000272454199267077;1,16596774402375e-05;4,06864023956687e-05;3,68911427589154e-06;0,00116686114352392;4,2569594611595;0,0211455120816282
"gold";-0,0621717617508499;-0,121702769751624;0,927138583970805;-0,301856190255192;2,80405038618977;0,654495046674321;-0,0704554785827533;-0,791899450240747;-0,529366741703807;-0,0194927986784084;-0,0381576381714915;0,290687045941408;-0,0946413899296554;0,879157806097772;0,205204739604531;-0,0220900039041559;-0,248285332800211;-0,165973088625501;0,000592765993225649;0,00195229967478927;0,102525841900071;0,010226945461044;0,790303790495664;0,0358981893787936;0,000355983226864622;0,0415154828089189;0,0166287010606257;4,51030100257228e-06;1,72830386992029e-05;0,00100301744911014;0,000106321073040115;0,00917467744257992;0,000499841033980422;5,79226891753186e-06;0,000731744153199063;0,000326988503176319;0,00116686114352392;2,18990871811169;0,00559591621197384
"girl";-0,607504306788095;0,913519143143291;-0,627842744167545;0,168904931978476;-0,355179476579523;0,184263793666463;-0,0946982852678139;-0,0155702080520965;-0,194872446331006;-0,448640852782744;0,674632266526672;-0,463660752704816;0,124735992609953;-0,26229941332605;0,136078484718202;-0,0699345156649813;-0,011498571023191;-0,143912955890036;0,240583274335138;0,467574307853484;0,199855254016815;0,0136113187955112;0,053899897721987;0,012095104071005;0,00273371983626798;6,82226552581307e-05;0,009578900714529;0,000411068799092382;0,000929503644991741;0,000439053608755728;3,17760897941935e-05;0,000140511386032109;3,78177606228648e-05;9,98849421268429e-06;2,70025403336e-07;4,22976915837302e-05;0,00111382200063647;1,0621628905036;0,00125660284953975
"fire";0,0363537913437536;-0,749257759025918;0,508077999916465;-0,808234946372582;0,676125515951818;-1,32763751945102;1,39510048581003;-1,25266270805632;0,754356619272125;0,013034817789114;-0,268649788783608;0,182173685515927;-0,289796328452854;0,242427889285802;-0,476030491356409;0,500219645815917;-0,449147930578575;0,270478008393854;0,000312191452998626;0,113981065393069;0,0474274167673768;0,112939451001477;0,0707785639037687;0,22753253579139;0,214998600613532;0,16001583555906;0,0520143395173275;1,12154292569443e-06;0,000476407925711714;0,00021906715094865;0,000554359799332038;0,000387945868947587;0,0014958068382765;0,00165168589414013;0,00133163369908135;0,000482914105475481;0,000848626286199215;1,76446758496955;0,00264206713347472
"deni";4,67511032646336;0,77772631871001;-1,64390242105551;0,136384759380412;-0,00033110658034582;0,483211391392923;-0,0999617105009891;-0,186730412234023;0,056227848388846;0,926463164172964;0,154121450784615;-0,325770929935427;0,027027267143903;-6,56151467419455e-05;0,0957576449266318;-0,0198093384198158;-0,0370042280256785;0,0111426312312025;0,887020499365406;0,0210985274778904;0,0853000135798734;0,000552497664857466;2,91615805219028e-09;0,00517829920082525;0,000189635810020465;0,000610876077679545;4,96479072890938e-05;0,0255036832725838;0,000705785562210296;0,00315334325548679;2,17045537820921e-05;1,27924816275733e-10;0,000272454199267077;1,16596774402375e-05;4,06864023956687e-05;3,68911427589154e-06;0,00116686114352392;4,2569594611595;0,0211455120816282
"british";-0,13006357386369;-0,737631445556851;0,221332233161511;-1,06235213449768;1,50366928120945;0,469906942774346;0,131734972717588;0,380297997686109;1,99945083979355;-0,044929140049071;-0,254807287986375;0,0764569710463977;-0,366978750578533;0,519427274801387;0,162324578779189;0,0455065078005011;0,131370079191638;0,690689976706812;0,00370264836026543;0,102359598367741;0,00833945243763815;0,180795212854499;0,32436296662745;0,0264111742084193;0,00177625919414702;0,0136653971530193;0,338587290796819;1,70475300561003e-05;0,000548313505887955;4,93673062102985e-05;0,00113733155276142;0,00227853001155225;0,000222522444175407;1,74884882624998e-05;0,00014574651394066;0,0040287615123725;0,00100774371486157;1,83304837932521;0,00338608575676191
"abstract";0,135252192080824;-0,390564711322369;0,827269576574727;-0,176714724351971;1,17257218637896;-2,24842511889067;1,3778615913893;-0,087042662374495;-0,195186486100463;0,0444443368376281;-0,128340911299458;0,271843636329661;-0,0580690679569481;0,385311264949541;-0,738840249468522;0,452770071532307;-0,0286025190889639;-0,0641389525813969;0,00346847070658161;0,0248590216753212;0,100923107371991;0,0043335490414584;0,170865384752054;0,523804405363915;0,16833082761756;0,000620135818044067;0,00279509765307597;1,94050657289363e-05;0,000161812659096558;0,000725973217700358;3,31262265861812e-05;0,00145849743531298;0,00536269811738465;0,00201389897637196;8,03694184071319e-06;4,04134553476676e-05;0,00106078285774902;1,96947184103837;0,00411458505637327
